ID,ペア,is_sudden_severe,is_numbness,is_behavior,label_sudden_severe,label_numbness,label_behavior
sudden_severe_2_0152,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: 本人から頭が痛いとしか聞いておらず、急に起きたのか、強い痛みなのかまでは分かりません。",True,False,False,2,False,False
sudden_severe_2_0153,"Dispatcher: さっきまで普通だったのに、急に我慢できないほど頭が痛くなった感じですか？
Caller: 同僚からメッセージで頭痛とだけ来ていて、始まり方や痛みの強さまでは確認できていません。",True,False,False,2,False,False
sudden_severe_2_0154,"Dispatcher: 頭の痛みは、急に出た強い痛みか確認できますか？
Caller: 娘から連絡を受けただけでその場にいないので、突然なのか激しいのかは分かりません。",True,False,False,2,False,False
sudden_severe_2_0155,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: 友人が頭痛で休んでいると聞いただけで、急に起きたのか、かなり強いのかまでは聞けていません。",True,False,False,2,False,False
sudden_severe_-1_0156,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、腕も足も普通に動いていて、しびれはないようです。",True,False,False,-1,False,False
sudden_severe_-1_0157,"Dispatcher: 普通に歩けていますか？
Caller: いいえ、左足がしびれると言っていて、左手にも力が入りにくそうです。",True,False,False,-1,False,False
sudden_severe_-1_0158,"Dispatcher: 何か変わったことはありますか？
Caller: 頭が痛いと連絡が来ただけで、普段と違う様子があるかは確認できていません。",True,False,False,-1,False,False
sudden_severe_-1_0159,"Dispatcher: 体の様子で気になることはありますか？
Caller: 電話では頭痛のことしか分からず、しびれや麻痺があるかはまだ見られていません。",True,False,False,-1,False,False
sudden_severe_-1_0160,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 今は本人のそばにいないので、しびれや麻痺があるかは確認できません。",True,False,False,-1,False,False
sudden_severe_0_0161,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: はい、急に始まって、本人も今までで一番痛いと言っています。",True,False,False,0,False,False
sudden_severe_0_0162,"Dispatcher: いつもの頭痛ではなく、急にひどくなった感じですか？
Caller: はい、さっき急に我慢できないくらい痛いと言い出しました。",True,False,False,0,False,False
sudden_severe_0_0163,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: はい、普通に話していたのに急に頭を押さえて、ものすごく痛いと言いました。",True,False,False,0,False,False
sudden_severe_0_0164,"Dispatcher: 急に出た強い頭痛ですか？
Caller: はい、さっき突然で、本人は耐えられないほど痛い様子です。",True,False,False,0,False,False
sudden_severe_0_0165,"Dispatcher: いつもの軽い頭痛ではないですか？
Caller: はい、いつもの感じではなく、急に激しく痛くなったと言っています。",True,False,False,0,False,False
sudden_severe_1_0166,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、朝から少しずつ痛くなってきたようで、急にひどくなったわけではありません。",True,False,False,1,False,False
sudden_severe_1_0167,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: はい、急にではなく、前からじわじわ痛いと言っています。",True,False,False,1,False,False
sudden_severe_1_0168,"Dispatcher: いきなり耐えられないほどの痛みが来た感じですか？
Caller: いいえ、会議中から重い感じが続いていただけで、急に強くなったわけではないです。",True,False,False,1,False,False
sudden_severe_1_0169,"Dispatcher: さっき急に強い頭痛が出たんですか？
Caller: いや、そうではなくて、昼ごろからだんだん痛くなってきたみたいです。",True,False,False,1,False,False
sudden_severe_1_0170,"Dispatcher: 急に出た激しい頭痛ですか？
Caller: いいえ、急ではなく、痛みも我慢できないほどではないです。",True,False,False,1,False,False
sudden_severe_2_0171,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: 頭痛があることしか聞いておらず、急に起きたのか、強いのかは分かりません。",True,False,False,2,False,False
sudden_severe_2_0172,"Dispatcher: 頭の痛みは、急に出た強い痛みか分かりますか？
Caller: 弟から短い連絡が来ただけで、突然だったのか、どのくらい強いのかまでは確認できていません。",True,False,False,2,False,False
sudden_severe_2_0173,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: それも分かりません。急にひどくなったのかどうか確認できていません。",True,False,False,2,False,False
sudden_severe_2_0174,"Dispatcher: さっき急にひどい頭痛になった感じですか？
Caller: 私は職場にいなくて、本人から頭が痛いとだけ聞いたので、始まり方も強さも分かりません。",True,False,False,2,False,False
sudden_severe_2_0175,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: 隣の部屋から家族に呼ばれて来ただけで、いつからなのか、どれほど強いのかはまだ確認できていません。",True,False,False,2,False,False
sudden_severe_-1_0176,"Dispatcher: 何か変わったことはありますか？
Caller: 今は電話で聞いただけなので、普段と違う振る舞いがあるかは分かりません。",True,False,False,-1,False,False
sudden_severe_-1_0177,"Dispatcher: 普通に歩けていますか？
Caller: ええ、手足は普通に動いていて、しびれもないです。",True,False,False,-1,False,False
sudden_severe_-1_0178,"Dispatcher: ぼんやりしている、返事がおかしいなど、普段と違う様子はありますか？
Caller: 妻から頭痛の連絡を受けただけで、受け答えや行動がいつもと違うかまでは分かりません。",True,False,False,-1,False,False
sudden_severe_-1_0179,"Dispatcher: いつもと違う振る舞いはありますか？
Caller: それは分かりません。まだ直接見ていないので確認できていません。",True,False,False,-1,False,False
sudden_severe_-1_0180,"Dispatcher: 何か変わったことはありますか？
Caller: いいえ、受け答えも普段どおりで、特におかしな様子はありません。",True,False,False,-1,False,False
sudden_severe_0_0181,"Dispatcher: さっき急に耐えられないくらい頭が痛くなった感じですか？
Caller: はい、同僚が急に頭を押さえて、今までにないくらい痛いと訴えました。",True,False,False,0,False,False
sudden_severe_0_0182,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: はい、夫がいきなりひどい頭痛が来たと言って、その場でうずくまりました。",True,False,False,0,False,False
sudden_severe_0_0183,"Dispatcher: 頭痛は急に始まって、かなり強い痛みですか？
Caller: はい、友人はさっきまで普通だったのに、突然我慢できないほど痛いと言い出しました。",True,False,False,0,False,False
sudden_severe_0_0184,"Dispatcher: いつもの頭痛ではなく、急にひどくなった感じですか？
Caller: はい、急にものすごく痛くなったようです。",True,False,False,0,False,False
sudden_severe_0_0185,"Dispatcher: 激しい頭痛が突然起こりましたか？
Caller: はい、母が急に割れるように痛いと言っています。",True,False,False,0,False,False
sudden_severe_1_0186,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、朝から少しずつ痛くなってきたみたいで、急にではありません。",True,False,False,1,False,False
sudden_severe_1_0187,"Dispatcher: いきなり我慢できないほどの頭痛になったんですか？
Caller: いいえ、娘は昨日から重い感じが続いていて、急に強くなったわけではないです。",True,False,False,1,False,False
